doc_id,corpus,doc_ref,decision_date,chars,body_hash,canonical,passages
amcu:1137,amcu,683-р,2021-12-15,2956,2d7d9b46a6b6686822aef65845abd201,True,3
amcu:1138,amcu,684-р,2021-12-15,6139,f0c51512efb69aeb75bfb9d4d47659e2,True,6
amcu:1139,amcu,685-р,2021-12-15,6099,dba8590d9673655783caaa2b72b551a5,True,6
amcu:114,amcu,1033-р,2025-12-25,131975,db5c956505970f7d4f4251e6186b8c76,True,131
amcu:1140,amcu,686-р,2021-12-15,6067,6b9ffb9bea6e3ee5ad4e964869c6e88a,True,6
amcu:1141,amcu,687-р,2021-12-15,2565,fbfd0132ec0b8fd3cd1dd6afdb1ab5c1,True,3
amcu:1142,amcu,688-р,2021-12-15,3848,1ef8aa817441668cc699426d70d5790a,True,4
amcu:1143,amcu,689-р,2021-12-15,3197,bf60922f5d8b43b225d2067980cbb395,True,3
amcu:1144,amcu,690-р,2021-12-15,4232,656e63b32aec5f6b6c3f58dd59bae15f,True,4
amcu:1145,amcu,691-р,2021-12-15,4281,4e09b1096e00d89ca43a5c971f2796e8,True,4
amcu:1146,amcu,692-р,2021-12-15,4331,628e19267e1291d3fc7b65e7d1256a54,True,4
amcu:1147,amcu,693-р,2021-12-15,25199,8deb9392ddcb71881f85a8ae3835b271,True,25
amcu:1148,amcu,694-р,2021-12-21,199836,0723a08026f885e7e65b12bfdae6d52e,True,193
amcu:1149,amcu,695-р,2021-12-23,4639,713c46a0b5f140f5af6ee0add12c828b,True,5
amcu:115,amcu,1034-р,2025-12-25,132336,e5fef410e2041489a11f0f7b09402ecc,True,131
amcu:1150,amcu,696-р,2021-12-23,4787,b794d6b725a213cf8ae32bf205e0893c,True,5
amcu:1151,amcu,697-р,2021-12-23,3043,b0d616454552f4825ebe5c3aee30e72f,True,3
amcu:1152,amcu,698-р,2021-12-23,4147,6acbdd91ecfb9f7400bb5eb09169d7bf,True,4
amcu:11525,amcu,25-р,2019-01-22,41993,36f8dacd3a2e43b9c1a6adc22fa2c7f0,True,42
amcu:11526,amcu,26-р,2019-01-22,46018,0da7cbc67159654d0e76f54964a2aa71,True,45
amcu:1153,amcu,699-р,2021-12-23,3850,f5b0ee85672b5a70acf846c7c4d8b8a9,True,4
amcu:1154,amcu,700-р,2021-12-23,3613,04af3abf9d8f8d779d8fcd20c1c5fb06,True,4
amcu:1155,amcu,701-р,2021-12-23,3748,f36a820655d853edee2b53f0bf5c4473,True,4
amcu:1156,amcu,702-р,2021-12-23,3716,52af964fe80a2f5f41185f3015d63975,True,4
amcu:1157,amcu,703-р,2021-12-23,3750,1df1982576d3abf85fd585f16cfcec42,True,4
amcu:1158,amcu,704-р,2021-12-23,3938,bfa545d76c2b65727cd841cb0396a29a,True,4
amcu:1159,amcu,705-р,2021-12-23,3694,856a1da93da9a668c913250dafe21b6b,True,4
amcu:116,amcu,1035-р,2025-12-25,131975,be6e6910c256904ef65f345298837f87,True,131
amcu:1160,amcu,706-р,2021-12-23,3700,fbb38dc374d833696e3c93abf5a025a4,True,4
amcu:1161,amcu,707-р,2021-12-23,3673,9669f63359a8137164c3e420f7f95a4e,True,4
amcu:1162,amcu,708-р,2021-12-23,3611,9cd67397e33c77732e28e61de7f341e4,True,4
amcu:1163,amcu,709-р,2021-12-23,7229,ec3f4487e793618aaeb2ec4e7823409d,True,7
amcu:1164,amcu,710-р,2021-12-23,1964,4b7a9c3382e652574cb0371839b44809,True,2
amcu:1165,amcu,711-р,2021-12-23,1884,db6e6c13556b8ef736cb6c1d88c34947,True,2
amcu:1166,amcu,712-р,2021-12-23,13724,ca223cfa7e7ed5d73f094df229f62336,True,13
amcu:1167,amcu,713-р,2021-12-23,13990,0da9c3e5c5fe19cc71387b08e3be4162,True,14
amcu:1168,amcu,714-р,2021-12-23,13754,3e26910b08aa9a896cded9f841412c8e,True,14
amcu:1169,amcu,715-р,2021-12-23,62205,0b08835fba4f9b04ec47b005558ac21a,True,62
amcu:117,amcu,1036-р,2025-12-25,131975,5032543b9dce043821325f19c38d393e,True,131
amcu:1170,amcu,716-р,2021-12-23,88792,98f6ca85f201ccde3fc63e0d8f248e09,True,87
amcu:11700,amcu,595-р,2018-11-01,3683,4a7be74741197a31b85b027507efcad7,True,4
amcu:11701,amcu,596-р,2018-11-01,3285,6d4837826328bb0a9650953e1240ee51,True,3
amcu:11702,amcu,600-р,2018-11-01,3261,72bfd7c30a3e89228597f7de679a4693,True,3
amcu:11703,amcu,599-р,2018-11-01,5757,397dcaf67785aff26d84e5dd4a000dc0,True,6
amcu:11704,amcu,597-р,2018-11-01,3763,3abd2bc1fdf6eb1bcf88efb91953b8d7,True,4
amcu:11705,amcu,598-р,2018-11-01,4395,523624ba5d29b42dc64fc379367c2dcf,True,5
amcu:11706,amcu,601-р,2018-11-01,377306,16b48c93152b04595462ae2659c238af,True,360
amcu:11707,amcu,602-р,2018-11-01,47098,87d310fb4c354bfb0579eb1a572ebaaf,True,47
amcu:11708,amcu,603,2018-11-01,55773,db10946c6e46a6fd08a44a1f29cd2124,True,55
amcu:11709,amcu,605,2018-11-01,19986,10fc4ea510ebb1b85da8b0b022749fdf,True,20
amcu:1171,amcu,717-р,2021-12-23,7724,ce2a8f41bb2edb158142a1d559c4e933,True,8
amcu:11710,amcu,607-р,2018-11-01,25750,650764bee73ea6573a44cc89f5065e38,True,26
amcu:11711,amcu,604-р,2018-11-01,29769,22c078b2435bcf7750eafc6fdf652c12,True,30
amcu:11712,amcu,606,2018-11-01,47329,a4c01d0cb887c9d7617ae1dbae9c9ea4,True,47
amcu:1172,amcu,718-р,2021-12-23,114646,a39fefc39ac1863bfaea3a4b515d2dfd,True,112
amcu:1173,amcu,719-р,2021-12-23,186290,148ceb70c8bd39484cb95fe78d28bf0e,True,184
amcu:1174,amcu,720-р,2021-12-23,150550,34748ded6b8158118d2b06398bd2f54f,True,149
amcu:1175,amcu,721-р,2021-12-23,89989,e1772d799a6f256e0800b91984f4ac93,True,89
amcu:11754,amcu,446-р,2018-09-07,3867,20a6e5adab8f637018d546745be555e3,True,4
amcu:11755,amcu,447-р,2018-09-07,35775,a551cc43c495f1efd610231843f026c7,True,35
amcu:1176,amcu,722-р,2021-12-23,83493,2de6b836270a4abf99c22bbd5a712747,True,83
amcu:1177,amcu,723-р,2021-12-29,144972,54dc8d3052eb93b00428e6c65d92c2c8,True,139
amcu:1178,amcu,724-р,2021-12-29,119598,4b30cbbb34ae6961acf38a734f4fc4a9,True,114
amcu:1179,amcu,725-р,2021-12-29,134003,d0e44beb0a98cef13e38adf57e4245fd,True,112
amcu:118,amcu,1037-р,2025-12-25,131975,5b95442092896720afe03e1c05d34780,True,131
amcu:1180,amcu,726-р,2021-12-29,58696,278c52d6f8fe3ed15f08e2570d26f43f,True,51
amcu:1181,amcu,727-р,2021-12-29,49182,63cef579caf82fd0bfd727e469ab0138,True,45
amcu:1182,amcu,728-р,2021-12-29,3122,332b35a8b77038c4164f0d0c3419b248,True,3
amcu:1183,amcu,729-р,2021-12-29,2927,cc9ae2146385b9e4d6b716970d711b85,True,3
amcu:1184,amcu,730-р,2021-12-29,4269,506cf513ea37b3f747f3eed6dffae246,True,4
amcu:1185,amcu,731-р,2021-12-29,3544,d031d187f37048e2a0dc49cad62d9c7b,True,4
amcu:1186,amcu,732-р,2021-12-29,5904,30f764c7ba410affffc564152b2bbc43,True,6
amcu:1187,amcu,733-р,2021-12-29,5661,21fa03caa24e0a58f2edb281cb20620e,True,6
amcu:1188,amcu,734-р,2021-12-29,5411,54826d09380020e9ca644a97db0fde3d,True,5
amcu:1189,amcu,735-р,2021-12-29,2311,b0d5c07be9eb8765100d74daac1d7d39,True,2
amcu:119,amcu,1038-р,2025-12-25,131975,f2d8156ce10d9be67a2f2d2dff354654,True,131
amcu:1190,amcu,736-р,2021-12-29,2550,63186f6214cd994e45810ed99fdd942d,True,3
amcu:1191,amcu,737-р,2021-12-29,7043,94e179bfd899c41b42b7aa47e1a819b4,True,7
amcu:1192,amcu,738-р,2021-12-29,4249,3c88f315cf46849f66d623b689aa343c,True,4
amcu:1193,amcu,739-р,2021-12-29,5376,d1bbe528b9086034e2ce67fc31e71a39,True,5
amcu:1194,amcu,740-р,2021-12-29,2841,3d69cebd9533ca02e4f05022602ca28f,True,3
amcu:11945,amcu,14-р,2019-01-17,3487,53294383de3e00c8ffc415212a936c9f,True,3
amcu:11946,amcu,15-р,2019-01-17,20384,e2dd5348cee46c9a6a02e998edadea59,True,20
amcu:11947,amcu,,2019-01-17,28632,4a1c921995044d26e501e759a5fbb248,True,29
amcu:11948,amcu,13-р,2019-01-17,2804,dc673544ebabb0497ae27f5ed79a51d1,True,3
amcu:11949,amcu,16-р,2019-01-17,21607,180becb283bc7cc9e92ff29c9cb7706e,True,22
amcu:1195,amcu,741-р,2021-12-29,2888,97930b0f2176273659792bd821526493,True,3
amcu:11950,amcu,17-р,2019-01-17,20054,9f3b65d5dd897fc00dc4aa2e6923769b,True,20
amcu:11951,amcu,18-р,2019-01-17,16238,197b9f0d2f4457e80541e5a9b5296975,True,16
amcu:11952,amcu,19,2019-01-17,26401,3d487118521d36f16f55a421864df0c9,True,26
amcu:11953,amcu,20-р,2019-01-17,30192,8f283560fe7b795e049bc282b3a6380c,True,30
amcu:11954,amcu,21,2019-01-17,25167,5d99af49a261783dc8ca9556bb838cea,True,25
amcu:11955,amcu,24-р,2019-01-17,28427,73faeb566104aa5f8470584663bd6fed,True,28
amcu:11956,amcu,12-р,2019-01-17,4344,8cdaf63244316c66d3cd88058eda558c,True,4
amcu:11957,amcu,23-р,2019-01-17,41726,84d6adf5a63c1b1e756add5ffeb611f1,True,41
amcu:11958,amcu,45,,31760,e39181a83056e21e9478e059902d3c89,True,31
amcu:11959,amcu,46,,34255,faf354d77516a76fcaa776def2558077,True,34
amcu:1196,amcu,742-р,2021-12-29,2879,188a0fc52e1978025d6e1ec137651466,True,3
amcu:11960,amcu,47,,41556,9c598ec042cf3ccc35f5cf9dd8c565f5,True,41
amcu:11961,amcu,782-р,2018-12-27,55785,4d8a6e9d6233f3d9505ede05d8659197,True,55
amcu:11962,amcu,785-р,2018-12-27,13429,12cbb09604b1785c99e12e4826d6d5be,True,13
amcu:11963,amcu,776-р,2018-12-27,3449,4c76fae7b4ad0a6ea7a5a1c5cd83daa7,True,4
amcu:11964,amcu,784-р,2018-12-27,36748,90dc66deec5551b71b7d857a87434dc3,True,36
amcu:11965,amcu,786-р,2018-12-27,23765,1339dfd54337746764f9c1e7ab4f07b1,True,24
amcu:11966,amcu,787-р,2018-12-27,33509,3de34e0a9716a4fe1cd8122d8f72a256,True,34
amcu:11967,amcu,788-р,2018-12-27,31979,3e27653ded943447e848a8f53b119e32,True,32
amcu:11968,amcu,789-р,2018-12-27,22749,d9ad6c48bb00c8f243caf018faa939eb,True,23
amcu:11969,amcu,770-р,2018-12-27,3217,67a461b79fdbd574701679035c029534,True,3
amcu:1197,amcu,743-р,2021-12-29,2853,dbf16cac663585670b3c0d57a470317c,True,3
amcu:11970,amcu,769-р,2018-12-27,2253,fa0430b4722a4f5a6286c694382b7081,True,2
amcu:11971,amcu,777-р,2018-12-27,3650,5b69a05274715159a0922013b53de62f,True,4
amcu:11972,amcu,778-р,2018-12-27,3092,e1280858a985cddb83bd79ab95656da0,True,3
amcu:11973,amcu,783-р,2018-12-27,53882,9e09974424632c41ba13f3cbbf095335,True,54
amcu:11974,amcu,771-р,2018-12-27,4269,4db8cf9cb71136b94b1920d172ea63aa,True,4
amcu:11975,amcu,772-р,2018-12-27,5873,537b73b5e7da03a3511b1c9417d03a52,True,6
amcu:11976,amcu,773-р,2018-12-27,4332,b9bd7e5b0ddbc9f9c9876ace59389ed2,True,4
amcu:11977,amcu,774-р,2018-12-27,4317,5d0cca9be254af12d99b34bda2629c85,True,4
amcu:11978,amcu,775-р,2018-12-27,4318,a9e32230d97b916489056c70bc332ddb,True,4
amcu:11979,amcu,779-р,2018-12-27,2913,0cfdfde3b681e82432b1d56614c306da,True,3
amcu:1198,amcu,744-р,2021-12-29,2838,6e12dfc41dc43a31521f759e7640a463,True,3
amcu:11980,amcu,780-р,2018-12-27,3769,67fb0ff40d11b477d4eeb8b8e68441f4,True,4
amcu:11981,amcu,781-р,2018-12-27,3429,f2d1a63f0960b69c683626a5444925ac,True,3
amcu:11982,amcu,793-р,2018-12-27,37006,1d9c8389a55b3247960064dcc7d7ffd7,True,37
amcu:11983,amcu,795-р,2018-12-27,43596,c7982f473bffe3056326f54e3f4c51cb,True,43
amcu:11984,amcu,790,2018-12-27,14980,d957dd50a64412cc1d17d9b87a68fca2,True,15
amcu:11985,amcu,791-р,2018-12-27,16501,18a43425475f7928b467a95ad0a84af4,True,16
amcu:11986,amcu,792-р,2018-12-27,37030,43c9a8ed3048c422e91ede6a7e74e608,True,37
amcu:11987,amcu,794-р,2018-12-27,23198,8f99b08d5a901fc925e08fe07e873a2f,True,23
amcu:1199,amcu,745-р,2021-12-29,2895,22329aabf7ffc6c743a1b9b0d6a4139d,True,3
amcu:11990,amcu,,2018-10-11,33938,fa23045678297c891c416c2fb304f0f3,True,34
amcu:11991,amcu,547,2018-10-11,55846,15c25129eb1acbc24e6e3e9fa00c8f12,True,54
amcu:11992,amcu,545-р,2018-10-11,81227,26b87e32216de8a2dea4debdf14128a6,True,80
amcu:11993,amcu,546-р,2018-10-11,91358,5804ff30c253a806d091970ed26df3f2,True,87
amcu:11994,amcu,548-р,2018-10-11,73966,ba419fa2eecb4898f2a0e1fd73415275,True,70
amcu:12,amcu,931-р,2025-12-04,2089,924b3935f4973b8ef08630248cf72d8a,True,2
amcu:120,amcu,1039-р,2025-12-25,131848,b1da7ae03d02a3b416a58eb97a1061dd,True,131
amcu:1200,amcu,746-р,2021-12-29,2937,7fd7f7642cc37f5cd338cff2dc7f988a,True,3
amcu:1201,amcu,747-р,2021-12-29,2844,da5ff0494bd80166637e4a3f555d054c,True,3
amcu:1202,amcu,748-р,2021-12-29,2838,b8518c0acf727f1b6adac6410b8c6da6,True,3
amcu:12023,amcu,714-р,2018-12-10,25249,18b6dca74e4e24462dd5d383a2784772,True,25
amcu:12024,amcu,702-р,2018-12-10,4923,208601095f2299b88cb98de014703407,True,5
amcu:12025,amcu,706-р,2018-12-10,3948,0eac3a40917acda99c65fcc49edbc6a7,True,4
amcu:12026,amcu,705-р,2018-12-10,4690,1b3b99ebd4d554ea4bc0b1d1cdcaabc8,True,5
amcu:12027,amcu,707-р,2018-12-10,4084,46e655d94c032f7cf428f6c039de5c8d,True,4
amcu:12028,amcu,710-р,2018-12-10,18991,30b4d65b028f74f5ff9ac7527cddb153,True,19
amcu:12029,amcu,703-р,2018-12-10,4430,2a33c015becfa8937a2d56a6ce9af198,True,4
amcu:1203,amcu,749-р,2021-12-29,2892,85eed85fe317376a1bd0a3e16c340330,True,3
amcu:12030,amcu,704-р,2018-12-10,4106,cdc214a30dff1e400dc96d309538618e,True,4
amcu:12031,amcu,708-р,2018-12-10,2958,003fddfd021864d7d542e58a78cd67eb,True,3
amcu:12032,amcu,709-р,2018-12-10,4207,d2ccb5303e7d0b960f98f730d75c9729,True,4
amcu:12033,amcu,711-р,2018-12-10,18543,e8164f564da3aa9068c41b7adddc1a76,True,18
amcu:12034,amcu,712-р,2018-12-10,22493,25ae78e2a1c7caac7712b070a4b020c6,True,22
amcu:12035,amcu,713-р,2018-12-10,19174,64d2e49c1da5384becaf56254c39169a,True,19
amcu:12036,amcu,713-р,2018-12-10,19023,50090112ac85989a2ad843860778ee6d,True,19
amcu:1204,amcu,750-р,2021-12-29,2845,901277c0143d75a93e7d896481bac32b,True,3
amcu:1205,amcu,751-р,2021-12-29,3412,ddd37348a4849a57b33f3841ce3ed022,True,3
amcu:1206,amcu,752-р,2021-12-29,6479,bcf3dc5d981a75df06887cd0730daeb2,True,6
amcu:1207,amcu,753-р,2021-12-29,30923,56735d66932e9c544c8159e2b704168f,True,27
amcu:1208,amcu,754-р,2021-12-30,80971,dd66b422daaa58b339dc3bc77f0ad0f6,True,80
amcu:1209,amcu,755-р,2021-12-30,3174,d3f2a76274eeb952c2bfa6aafab44f52,True,3
amcu:121,amcu,1040-р,2025-12-25,131910,f9e761497ea26bb5ad36421eb74392ff,True,131
amcu:1210,amcu,756-р,2021-12-30,4223,0bcea15398169a8c9fca61d396f85462,True,4
amcu:1211,amcu,757-р,2021-12-30,4058,ef40bf7841e7ca569939f9c3d9ca1a05,True,4
amcu:1212,amcu,758-р,2021-12-30,4111,e2dea0d7122fc60bedd8626541a3b717,True,4
amcu:1213,amcu,759-р,2021-12-30,5014,310255e10ac8cd0066dbbca175eb3cb6,True,5
amcu:1214,amcu,760-р,2021-12-30,3828,509f1b204c9775ad72125d4096fcb4bc,True,4
amcu:1215,amcu,761-р,2021-12-30,5097,a7c551726c07b1e68aeb66097a19ad8f,True,5
amcu:1216,amcu,762-р,2021-12-30,5043,ee7c691f5df9e0cb8ec3d86a5f878b91,True,5
amcu:1217,amcu,763-р,2021-12-30,4168,590e959f1d98bf8b3099dd4d7ef69c40,True,4
amcu:12171,amcu,670-р,2018-11-27,2626,430ac7a78f7f7844b6c5a2b8cd11cc41,True,3
amcu:12172,amcu,672-р,2018-11-27,2887,fa82887294ad40474e09dc3963190011,True,3
amcu:12173,amcu,669-р,2018-11-27,3301,670924cc89f6a5c2c9ee79bd5cee79a1,True,3
amcu:12174,amcu,671-р,2018-11-27,3290,06c2efda3b34c11267983f06b5abaee3,True,3
amcu:12175,amcu,673,2018-11-27,3510,ce869740a78dd7479c6c690b25270122,True,4
amcu:12176,amcu,,2018-11-27,4600,073c52349622259cd9d923d800934d96,True,5
amcu:1218,amcu,764-р,2021-12-30,4215,b69409caedb80335700971a342fbae03,True,4
amcu:1219,amcu,765-р,2021-12-30,4341,93a16b417f199a6962b31c0a2527e18b,True,4
amcu:122,amcu,1041-р,2025-12-25,131835,d6ade4c4f357689fa608321515997fe1,True,131
amcu:1220,amcu,766-р,2021-12-30,4225,1eb01961a1b7b8bdf2bdef0f2ff5084a,True,4
amcu:1221,amcu,767-р,2021-12-30,4292,2f989bd40c5f7b4f00279158c870f73a,True,4
amcu:1222,amcu,768-р,2021-12-30,4336,53100669938babb154062d547809f0ed,True,4
amcu:1223,amcu,769-р,2021-12-30,4254,d390401612aff5b6dffa0597dc97cf39,True,4
amcu:1224,amcu,770-р,2021-12-30,16063,2649761af8c1dc1c42e05bba97ec34db,True,16
amcu:1225,amcu,771-р,2021-12-31,85774,a6d447c52d97e487b34aa995cf597c87,True,84
amcu:1226,amcu,720-р,2019-11-04,58702,c88a25608b0000d571342279318cb83a,True,58
amcu:1227,amcu,721-р,2019-11-04,64968,f34cb4abfad3d21118655c80145da0b0,True,64
amcu:1228,amcu,722-р,2019-11-04,26741,9b5338989fddfa012001e16c7ec9bbf7,True,27
amcu:1229,amcu,723-р,2019-11-04,34116,e25418c33b4be8092e3c297da6afe6fd,True,34
amcu:123,amcu,1042-р,2025-12-25,131969,b5a42c55b6bc07d2b7079edfc3c93cf8,True,131
amcu:1230,amcu,724-р,2019-11-04,48546,39097f42d75223fcc16b17a47457f0f1,True,48
amcu:1231,amcu,91-р,2023-04-06,3335,95725e0d90d9f930dc9cc76b582b1c06,True,3
amcu:1232,amcu,92-р,2023-04-06,5850,8bfc224856ad4647fe26feb6e4d0f455,True,6
amcu:1233,amcu,93-р,2023-04-06,28995,d6c006a42dfb907011c77aaf30decf50,True,29
amcu:1234,amcu,94-р,2023-04-13,4418,390d56b7c73a037b1ae1e2b346c289bd,True,4
amcu:1235,amcu,95-р,2023-04-13,2868,dc732be24a434b822510be1ca2d3acde,True,3
amcu:1236,amcu,96-р,2023-04-13,3796,e9387febd0e4dff55563f995ccf7b4be,True,4
amcu:1237,amcu,97-р,2023-04-13,45110,a234bbb498c39341199314923a232022,True,45
amcu:1238,amcu,98-р,2023-04-13,11324,709d3b757ac0a7841af72fa6d7738de1,True,11
amcu:1239,amcu,100-р,2023-04-20,3465,87394cb062c545d03cc0e2a0b5de94d5,True,3
amcu:124,amcu,1043-р,2025-12-25,131968,dfd5ea742a98f66f44819f1917e3aa40,True,131
amcu:1240,amcu,101-р,2023-04-20,3469,4f456304c694be0c26958ec368444493,True,3
amcu:1241,amcu,102-р,2023-04-20,3277,81130c92d962550040cd449d7b693009,True,3
amcu:1242,amcu,103-р,2023-04-20,29348,97f817eb7eaf8e445bc5022084a8ecab,True,29
amcu:1243,amcu,99-р,2023-04-20,2748,7a880910345b31c21c533747f509db7f,True,3
amcu:1244,amcu,104-р,2023-04-27,2823,3a64494b0afde63a26eeed5571ba0945,True,3
amcu:1245,amcu,105-р,2023-04-27,2775,0b508461e0cb96cda5a53d9e949c496d,True,3
amcu:1246,amcu,106-р,2023-04-27,2788,36fa34c8197cba63c5f8a4bd19ec4443,True,3
amcu:1247,amcu,107-р,2023-04-27,4895,e5890787a09bd243ab8363f8b2f64035,True,5
amcu:1249,amcu,603-р,2019-09-11,24879,4730add18c1f78109f93f064ef3ff69a,True,25
amcu:125,amcu,1044-р,2025-12-25,131969,149b6700db2a1f5f3b90758435bf2e60,True,131
amcu:1250,amcu,604-р,2019-09-11,26331,c18082ed37bb21db222bc4aa8a65861f,True,26
amcu:1251,amcu,605-р,2019-09-11,35238,bb81349f1a7dc7642fe065e629df7510,True,35
amcu:1252,amcu,776-р,2019-11-28,43691,c6cdd887067e768bae022ddd79b2391c,True,43
amcu:1253,amcu,777-р,2019-11-28,4792,c3f28821a2e925b5eb3c6741ff698d56,True,5
amcu:1254,amcu,778-р,2019-11-28,4723,ca9e40369437dd9f12fd6f8f49591620,True,5
amcu:12542,amcu,376-р,2018-08-02,5088,68045c85843c954d1dd4ae2a0fb7788e,True,5
amcu:12543,amcu,374-р,2018-08-02,4506,ab9e25a9dfedab0bc94d2c21e1f73aa0,True,5
amcu:12544,amcu,375-р,2018-08-02,4698,80992cbe5363be450db583f6b36ab2ba,True,5
amcu:12545,amcu,377,2018-08-02,172345,21c9d6928064d1073e5d7407c0cf02d2,True,170
amcu:12546,amcu,378-р,2018-08-02,34975,44e1370a78c0f43e13f6a3e8efa659cd,True,35
amcu:12547,amcu,379-р,2018-08-02,20537,bc7919a9f6d366462112c567082871ec,True,20
amcu:12548,amcu,380-р,2018-08-02,21298,a18582f61ff13ac666d7b2ab98722852,True,21
amcu:12549,amcu,381-р,2018-08-02,25295,f03aec262fd798f609f3c1097965839e,True,25
amcu:1255,amcu,779-р,2019-11-28,57758,ad0f62796563b688beb41749cd2ab171,True,50
amcu:12550,amcu,616-р,2018-11-08,46333,c5a3f88a687b5fc7ec308141bef12ba3,True,46
amcu:12551,amcu,614-р,2018-11-08,39667,bc403b172d9b9e594eb66a2fc566ecdd,True,39
amcu:12552,amcu,613-р,2018-11-08,3930,c6c78ea904af74a5ec25ecbd89f30799,True,4
amcu:12553,amcu,615-р,2018-11-08,58596,a61c15b1db53f2cc5fbde31c968745db,True,58
amcu:12554,amcu,617-р,2018-11-08,41403,6503a719a09a57c0a4f10b5afd4246bc,True,41
amcu:1256,amcu,472-р,2019-07-04,2439,9648fd86455ea67312952120494cac47,True,3
amcu:1257,amcu,473-р,2019-07-04,2547,2cac3e75a713f3e20c79e7896b788a7c,True,3
amcu:1258,amcu,474-р,2019-07-04,3493,587342cf7714e9c77a0ea1111963094c,True,4
amcu:1259,amcu,475-р,2019-07-04,3522,1c22eeca22f51686703d4a62d325accd,True,4
amcu:126,amcu,1045-р,2025-12-25,131957,9b6fe697698e1b32e87fd51f9c810f2d,True,131
amcu:1260,amcu,476-р,2019-07-04,5133,b6aa87315603b4a03531669b4225987f,True,5
amcu:1261,amcu,477-р,2019-07-04,2045,700653e8a62c669be4f8e08df2bc959d,True,2
amcu:1262,amcu,478-р,2019-07-04,2060,f4a0326b3274023da526f297b15473e9,True,2
amcu:1263,amcu,479-р,2019-07-04,2066,44b8fecf9cfaf7215ad993ae835f0c92,True,2
amcu:1264,amcu,480-р,2019-07-04,5859,aa8ebe1bc05cc50d07c46f32d0bbb443,True,6
amcu:1265,amcu,481-р,2019-07-04,5813,09fa556f411fe988a4564ce8e6bf9b76,True,6
amcu:1266,amcu,482-р,2019-07-04,5815,7e880306367ecbc2b0e7410e989e1887,True,6
amcu:1267,amcu,483-р,2019-07-04,5824,f8cb49967b1a7c6846ba58e2a0a27e65,True,6
amcu:1268,amcu,484-р,2019-07-04,3965,b8fcfaeab9229fe1aa88675cf02f91ef,True,4
amcu:1269,amcu,485-р,2019-07-04,2879,d9a2dba9e0ea626ab8d1af253d286acf,True,3
amcu:127,amcu,1046-р,2025-12-25,131966,8f70c59a7feb4723971798d3bd6b8a71,True,131
amcu:1270,amcu,486-р,2019-07-04,73750,2458beeac3418b3cde54cc26cfab91c9,True,73
amcu:1271,amcu,487-р,2019-07-04,4954,ce6ffa102445bd788b0e1b1729f7e2a9,True,5
amcu:1272,amcu,100-р,2025-04-03,22234,2abe81142cdcca6ce06206f7f6fe5cf0,True,21
amcu:1273,amcu,101-р,2025-04-03,22512,923ff53d55baacce9561c74c2407f36c,True,21
amcu:1274,amcu,102-р,2025-04-03,22419,847cc8bf432bc3b6b635fa4f748caadc,True,21
amcu:1275,amcu,103-р,2025-04-03,19635,2e827406f2e31a60a9fcff2e8d212ed6,True,19
amcu:1276,amcu,104-р,2025-04-03,19642,4b24651e8bea8520e28ae362c28d2a7e,True,19
amcu:1277,amcu,105-р,2025-04-10,16968,34bacd71023834e6b0d82b875973099c,True,17
amcu:1278,amcu,106-р,2025-04-10,16516,61f66a8dc195e7e867b2d290a0897495,True,16
amcu:1279,amcu,107-р,2025-04-10,18056,b5053d9fa448bdbb17e9462ff8501d15,True,18
amcu:128,amcu,1047-р,2025-12-25,131958,dd4db8a97dba8c474409d81e03643255,True,131
amcu:1280,amcu,108-р,2025-04-10,15744,b2d6479d34785c5997f8592c3d7c15b2,True,15
amcu:1281,amcu,109-р,2025-04-10,14658,7ad7792a3e9ea1d6ad8dae3ff583b4d2,True,14
amcu:1282,amcu,110-р,2025-04-10,17512,a30c8b07130f0fa3ee864c07c2749c22,True,17
amcu:1283,amcu,111-р,2025-04-10,17932,529051730c16c6fdf93f68aa909110dd,True,18
amcu:1284,amcu,112-р,2025-04-10,17659,dbb019d4ab5644f7e04847360541ae36,True,17
amcu:1285,amcu,113-р,2025-04-10,3137,210f0071e1ce49f2644b06607eb3bc47,True,3
amcu:1286,amcu,114-р,2025-04-10,3206,d84ad90d283a60e8f0887bf4709d88cc,True,3
amcu:1287,amcu,115-р,2025-04-10,3206,ef2c3762a68eb139e0ec04707e731dc6,True,3
amcu:1288,amcu,116-р,2025-04-10,3207,7892168ba4a72fad15bda651acdc9ad8,True,3
amcu:1289,amcu,117-р,2025-04-10,3206,bd0706de1e97e2d8ac3d6b184db97d34,True,3
amcu:129,amcu,1048-р,2025-12-25,131965,49dd3c316976f9971af2319e15b3a55b,True,131
amcu:1290,amcu,118-р,2025-04-10,3206,9d4cd1acd87149f8957af84fa09d7c72,True,3
amcu:1291,amcu,119-р,2025-04-10,3206,1cfe7ab7e8c7b0fd5a195bb4a3984033,True,3
amcu:1292,amcu,120-р,2025-04-10,3206,0d52a27e3fe4c58b0cd5a0d3c5a79d26,True,3
amcu:1293,amcu,121-р,2025-04-10,3206,545e9193b057cd789e692f6d2ebaccc5,True,3
amcu:1294,amcu,122-р,2025-04-10,3206,56c7d5ab06e27b67e834897aacaa96bb,True,3
amcu:1295,amcu,123-р,2025-04-10,3206,1119f5ef76bcf4da34ac3cf80f2c2642,True,3
amcu:1296,amcu,124-р,2025-04-10,3206,710954bc374bfc28e9c364c4dd568d39,True,3
